-2.004117765099754322e+01,-2.047653561309399706e+01,-5.474019851559999950e+01
-2.011466841806772621e+01,-2.103531736870744240e+01,-5.786411065400000098e+01
-2.020446040197995785e+01,-2.009170605744300531e+01,-5.532954158150000268e+01
-2.082182147193243793e+01,-2.091757450212268665e+01,-5.636695588220000275e+01
-1.934671594093799385e+01,-2.098676774719053029e+01,-5.722832724589999742e+01
-2.115700505122379482e+01,-2.035161536788404391e+01,-5.447536595150000238e+01
-2.115782200449934081e+01,-2.033435085098775019e+01,-5.468633693400000340e+01
-2.086038124845831021e+01,-2.023112446783092722e+01,-5.595657318210000142e+01
-1.938342298380240081e+01,-2.126070821853610227e+01,-5.645140915409999849e+01
-1.886598575704175218e+01,-2.070348806534148522e+01,-4.883618101390000277e+01
-1.654453554707129825e+01,-2.075592936648440201e+01,-5.092253240170000339e+01
-1.653814825046253745e+01,-2.068640546407126379e+01,-5.107054693850000149e+01
-1.921107092879159950e+01,-2.041060881352158773e+01,-5.403306245689999798e+01
-2.152062522149313395e+01,-2.110733643492940459e+01,-5.337551747999999918e+01
-1.926447589830836904e+01,-1.940798816554560702e+01,-5.151328982889999963e+01
-2.131202004360092772e+01,-2.119587262047776832e+01,-5.335394419320000026e+01
-2.079179486249759634e+01,-2.133207567396771154e+01,-5.326493364950000142e+01
-2.064098216768860183e+01,-2.046333146483147303e+01,-5.576356630930000335e+01
-2.007988101087129351e+01,-2.038152405516230559e+01,-5.165854230389999913e+01
-2.035740863606361373e+01,-2.081526924506486154e+01,-5.397889683910000258e+01
-2.082993304965442860e+01,-2.087405137052176940e+01,-5.341118215870000085e+01
-2.010670384095112695e+01,-2.066497901903942136e+01,-5.657193835959999717e+01
-2.053442045385879666e+01,-2.086077201964112149e+01,-5.630009844069999758e+01
-1.990385921366371491e+01,-2.095990316516773788e+01,-5.675614027950000207e+01
-1.932563902733514993e+01,-2.018889463340219947e+01,-5.320836500349999909e+01
-2.061840386592931651e+01,-2.123123411781415371e+01,-5.380738223649999696e+01
-2.012192887475517011e+01,-2.020620261427798425e+01,-4.885146728450000353e+01
-2.035566512432099273e+01,-2.095090364083256418e+01,-5.385327874709999918e+01
-1.876091684776632817e+01,-2.059024064458337477e+01,-5.566614293380000333e+01
-2.112986630571563751e+01,-2.133310454909024756e+01,-5.718478058369999673e+01
-1.986086006265845683e+01,-2.046042543372020361e+01,-5.483634036769999653e+01
-2.113891935855399140e+01,-2.034376418279337173e+01,-5.400700217659999680e+01
-1.958282682201726743e+01,-2.107712763687066726e+01,-5.509407580069999710e+01
-2.064796784852728706e+01,-1.989625063983113762e+01,-5.331820771249999780e+01
-2.063237634843334334e+01,-2.104544292701443453e+01,-5.888194423259999866e+01
-2.076004541166428297e+01,-2.085726797771659946e+01,-5.402927689159999858e+01
-2.002560431248740258e+01,-2.006590182780741216e+01,-5.397542509929999710e+01
-1.992466500207367730e+01,-2.085770400591579588e+01,-5.509263224059999686e+01
-2.077273383242288674e+01,-2.053623733706849208e+01,-5.715395320750000252e+01
-2.112704092999485539e+01,-1.965993551880416845e+01,-5.784291603129999970e+01
-2.168824048754711953e+01,-2.062995192620740781e+01,-5.582320315329999971e+01
-1.832899888943919819e+01,-2.078574367011421842e+01,-5.523695972299999823e+01
-2.081052496985264000e+01,-2.001486027875195717e+01,-5.196668484250000120e+01
-2.023649778622214512e+01,-2.004011811069102222e+01,-4.977568472829999990e+01
-2.099194815827901905e+01,-2.033093213020884349e+01,-5.407344425109999975e+01
-2.143258502214132122e+01,-1.988916739844925985e+01,-5.596404446839999736e+01
-2.145487615896762890e+01,-2.032962678253445077e+01,-5.656028777750000103e+01
-1.963722369669964962e+01,-2.044158117941032060e+01,-5.576201495979999834e+01
-2.099223035018074413e+01,-2.099961524619818931e+01,-5.726908947910000336e+01
-1.890620665061258165e+01,-2.081736100510671861e+01,-5.371373781460000174e+01
-1.826791292871317651e+01,-2.090385724324388761e+01,-5.236238638809999912e+01
