1.1915235683e+00,2.8951185990e-01,-9.0607574066e-01
1.1937970901e+00,6.2688723562e-01,-1.0647294619e+00
4.7287914923e-01,-1.8628527419e-01,-2.7328691223e-01
-7.6818503965e-03,-1.9258709592e-01,-5.1577842134e-02
9.3557783948e-01,-1.1857815905e-01,-7.3274910660e-01
-3.4331828339e-01,-1.1275181298e-01,-7.6302314227e-02
-8.8401433106e-01,-7.0861396627e-01,-8.3830873200e-01
4.5619497588e-01,3.0048807702e-01,-1.8258927682e-01
-8.6934674946e-01,-1.5262341795e+00,-2.9175379169e+00
1.2827013713e+00,4.3096490880e-01,-1.0680854350e+00
-2.1702144362e+00,-1.3072960352e+00,-3.8445376473e+00
4.0167555411e-01,1.3948307781e-01,-1.0522144446e-01
5.1874760618e-02,-3.1947244698e-01,-1.5827317178e-01
-1.9716345820e+00,-8.8956944996e-01,-2.7084731069e+00
8.9829438884e-01,-1.0812982074e-01,-6.7009773404e-01
-3.7584027383e-01,-1.1513235069e-02,-9.9597718030e-02
-6.2414665557e-02,1.7778303429e-01,-5.5426785868e-02
-4.1913782449e-01,-1.0596440888e+00,-1.4069019876e+00
4.7157945976e-01,9.5619047077e-01,-1.1404001957e+00
2.0509948199e-01,-2.3109109581e-01,-1.3952005005e-01
-2.7364177983e-01,-1.2749057992e+00,-2.1131026187e+00
-1.5443059511e-01,-4.1985944699e-01,-2.2160678062e-01
-5.5323952029e-01,6.5030955499e-01,-1.0743147287e+00
4.7024053127e-01,8.7398535312e-01,-9.5429098061e-01
-6.0440345156e-01,-7.1297735722e-01,-6.8265390599e-01
6.8808219383e-01,3.6367066194e-01,-3.5499508690e-01
-1.0652663065e+00,4.5427600945e-01,-1.4556870661e+00
1.3951883820e-01,-1.3975831418e-01,-5.5509488716e-02
9.8747354875e-02,3.7944974317e-01,-1.8483263001e-01
-1.1242234635e+00,-2.0687106568e-01,-8.1388245725e-01
-1.7162906287e-01,1.0289740718e+00,-1.6463163654e+00
